label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
nimbus,1784223051.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,632,13885,10
nimbus,1784223051.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223053.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223053.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,632,13885,10
nimbus,1784223053.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223055.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223055.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,632,14885,9
nimbus,1784223055.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223057.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223057.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,632,14885,9
nimbus,1784223057.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223059.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223059.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,632,14885,9
nimbus,1784223059.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223061.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223061.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,632,13885,10
nimbus,1784223061.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223063.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,318,13985,8
nimbus,1784223063.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,632,13885,10
nimbus,1784223063.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223065.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,701,13985,8
nimbus,1784223065.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223065.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,625,13695,8
nimbus,1784223067.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,701,14985,7
nimbus,1784223067.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223067.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,625,13695,8
nimbus,1784223069.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,701,14985,7
nimbus,1784223069.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223069.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,625,13695,8
nimbus,1784223071.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,701,13985,8
nimbus,1784223071.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223071.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,625,13695,8
nimbus,1784223073.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,701,13985,8
nimbus,1784223073.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223073.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,625,13695,8
nimbus,1784223075.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,701,13985,8
nimbus,1784223075.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223075.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,625,14695,7
nimbus,1784223077.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,701,13985,8
nimbus,1784223077.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,232,13885,10
nimbus,1784223077.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,625,14695,7
nimbus,1784223079.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223079.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,644,13885,10
nimbus,1784223079.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,497,14695,7
nimbus,1784223081.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223081.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,644,13885,10
nimbus,1784223081.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223083.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223083.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,644,13885,10
nimbus,1784223083.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223085.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223085.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,644,14885,9
nimbus,1784223085.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223087.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223087.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,644,14885,9
nimbus,1784223087.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223089.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223089.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,644,14885,9
nimbus,1784223089.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223091.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223091.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,644,13885,10
nimbus,1784223091.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223093.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,302,13985,8
nimbus,1784223093.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,644,13885,10
nimbus,1784223093.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,497,13695,8
nimbus,1784223095.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,687,14985,7
nimbus,1784223095.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223095.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,653,13695,8
nimbus,1784223097.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,687,14985,7
nimbus,1784223097.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223097.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,653,13695,8
nimbus,1784223099.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,687,14985,7
nimbus,1784223099.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223099.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,653,13695,8
nimbus,1784223101.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,687,13985,8
nimbus,1784223101.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223101.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,653,13695,8
nimbus,1784223103.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,687,13985,8
nimbus,1784223103.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223103.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,653,13695,8
nimbus,1784223105.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,687,13985,8
nimbus,1784223105.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223105.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,653,14695,7
nimbus,1784223107.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,687,13985,8
nimbus,1784223107.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223107.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,653,14695,7
nimbus,1784223109.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223109.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,623,13885,10
nimbus,1784223109.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,517,14695,7
nimbus,1784223111.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223111.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,623,13885,10
nimbus,1784223111.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223113.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223113.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,623,13885,10
nimbus,1784223113.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223115.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223115.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,623,14885,9
nimbus,1784223115.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223117.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223117.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,623,14885,9
nimbus,1784223117.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223119.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223119.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,623,14885,9
nimbus,1784223119.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223121.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223121.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,623,13885,10
nimbus,1784223121.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223123.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,352,13985,8
nimbus,1784223123.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,623,13885,10
nimbus,1784223123.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,517,13695,8
nimbus,1784223125.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,719,14985,7
nimbus,1784223125.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223125.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223127.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,719,14985,7
nimbus,1784223127.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223127.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223129.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,719,14985,7
nimbus,1784223129.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223129.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223131.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,719,13985,8
nimbus,1784223131.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223131.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223133.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,719,13985,8
nimbus,1784223133.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223133.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223135.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,719,13985,8
nimbus,1784223135.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223135.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,634,13695,8
nimbus,1784223137.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,719,13985,8
nimbus,1784223137.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,226,13885,10
nimbus,1784223137.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,634,14695,7
nimbus,1784223139.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223139.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,639,13885,10
nimbus,1784223139.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,541,14695,7
nimbus,1784223141.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223141.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,639,13885,10
nimbus,1784223141.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223143.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223143.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,639,14885,9
nimbus,1784223143.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223145.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223145.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,639,14885,9
nimbus,1784223145.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223147.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223147.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,639,14885,9
nimbus,1784223147.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223149.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223149.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,639,14885,9
nimbus,1784223149.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223151.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223151.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,639,13885,10
nimbus,1784223151.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223153.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,2015,335,13985,8
nimbus,1784223153.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,639,13885,10
nimbus,1784223153.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,541,13695,8
nimbus,1784223155.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,687,14985,7
nimbus,1784223155.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
nimbus,1784223155.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,2305,708,13695,8
nimbus,1784223157.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,687,14985,7
nimbus,1784223157.788,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,2115,234,13885,10
